"protein","beta","se","t_stat","p_value","n_obs","fdr","rank_metric"
"CPLX2",7.77576495990642e-06,1.4143476760423e-05,0.549777476332053,0.587350440199371,27,0.924612135272915,0.231102701422302
"MAD2L1BP",0.00510908341176887,0.00930268708147658,0.549205123962734,0.587737236251342,27,0.924612135272915,0.230816793569761
"CHGB",4.07914941684008e-06,7.42871908449627e-06,0.549105353216715,0.587804674169855,27,0.924612135272915,0.23076696477905
"MFAP2 2",3.50040671333179e-05,6.37706624863637e-05,0.548905496172365,0.587939774717335,27,0.924612135272915,0.230667158358384
"KRAS",0.0867730343749922,0.158147609204343,0.548683820207948,0.588089642363368,27,0.924612135272915,0.230556469474084
"DDC",0.0201111489448567,0.0366536682491978,0.548680388771098,0.588091962389383,27,0.924612135272915,0.230554756176593
"NME8",0.0454769157357739,0.0828985369787618,0.548585263301146,0.588156279381482,27,0.924612135272915,0.2305072619253
"ADGRG5",0.0189749986406496,0.034591924586505,0.548538390606117,0.588187972590749,27,0.924612135272915,0.230483860296263
"KLK10",0.00012357463011926,0.000225294333040384,0.548503055765318,0.588211864975241,27,0.924612135272915,0.23046621947311
"VEGFA 4",0.0321622052643412,0.0586597883514526,0.548283690893078,0.588360203723885,27,0.924612135272915,0.230356710328632
"UBE2L3",0.00325601947982071,0.00593943754536524,0.548203336587233,0.588414545440647,27,0.924612135272915,0.230316600175419
"IL22 2",0.00440617861785333,0.00803903192258629,0.548098161604985,0.588485676511031,27,0.924612135272915,0.230264103233331
"LDLRAD4",0.0230206076009539,0.0420264357673428,0.547764928922248,0.588711073495092,27,0.924612135272915,0.230097795149978
"SYNE2",0.00145209172168909,0.00265096066831227,0.547760568101359,0.588714023413705,27,0.924612135272915,0.230095618988829
"RCN3 2",0.0053864335352032,0.00983556439162655,0.547648647370852,0.588789735730159,27,0.924612135272915,0.230039769585313
"MSRA",0.0180020957848364,0.0328853044944949,0.547420681108489,0.588943965464952,27,0.924653392916345,0.22992602379867
"CALN1",0.00714619165816312,0.013072559759687,0.546655879914234,0.589461533364315,27,0.925154820223195,0.229544530505605
"QPCTL",3.46739333996849e-05,6.35050168738493e-05,0.546003057814527,0.589903497039611,27,0.925518674319227,0.229219029258036
"BMI1",0.0122128617720183,0.0223736399002735,0.545859405374136,0.590000772168806,27,0.925518674319227,0.229147419970683
"DSG3 2",0.00515302756965426,0.00945852409836399,0.544802499424361,0.590716703437413,27,0.926389186748627,0.228620748613805
"POMC 3",0.000247525387592498,0.000455452234123148,0.543471672872661,0.591618786913607,27,0.927046647395278,0.227958043391568
"HHIP",2.07978383762988e-05,3.82816899498963e-05,0.543284228139335,0.591745897814578,27,0.927046647395278,0.227864744066675
"LNPK",0.0331474676768605,0.0610281140116765,0.543150779172339,0.591836400962153,27,0.927046647395278,0.227798327024609
"PCDHGB1",0.0188804936030016,0.0348233637483,0.542178915841332,0.592495707829466,27,0.927046647395278,0.227314791432171
"VSNL1",0.00205727242378607,0.00379606003653326,0.541949390680573,0.592651468624042,27,0.927046647395278,0.227200635055116
"FBP1",0.000256724511205973,0.000473794111346108,0.541848252348656,0.592720109630546,27,0.927046647395278,0.227150337897773
"MDM2",0.0187627739295287,0.0346770032899533,0.541072530767521,0.593246708284158,27,0.927046647395278,0.22676466285018
"AAGAB",0.00339956861253337,0.00628617421773151,0.540800890141439,0.593431165278042,27,0.927046647395278,0.226629649537769
"LCMT1",0.0263698346107307,0.0488165341010853,0.540182442205467,0.593851224939225,27,0.927046647395278,0.226322343370278
"COL9A3",7.87563796865968e-06,1.45807203917167e-05,0.54014052509599,0.593879700928125,27,0.927046647395278,0.22630151884752
"GALNT11",0.00545674704122719,0.0101100486850714,0.539734991512421,0.594155230523037,27,0.927046647395278,0.226100075301292
"UBXN4 2",0.00193994771074388,0.00359633188777025,0.53942399402594,0.594366571954122,27,0.927046647395278,0.225945623917912
"AIFM1",0.0127731619768414,0.0237085399693384,0.538757848157693,0.594819380636874,27,0.927046647395278,0.225614889567489
"GPNMB 4",0.0151162933291015,0.0280624065598887,0.538667034733513,0.594881123466613,27,0.927046647395278,0.225569811717754
"PARP1 2",0.011283163771498,0.0209523912145491,0.538514370792348,0.594984924631245,27,0.927046647395278,0.225494038023393
"PFDN2",0.00479513720919917,0.00890981559060255,0.538185909734961,0.595208285699526,27,0.927046647395278,0.225331031748911
"RAB18",0.000793091065284983,0.00147381076063654,0.538122726789189,0.595251256211075,27,0.927046647395278,0.225299679392276
"CD27",7.08200892882199e-05,0.000131622682892723,0.538053834884529,0.595298111078383,27,0.927046647395278,0.225265495492151
"MAD2L2",0.00390682073058651,0.00726108559844612,0.53804912194157,0.595301316517597,27,0.927046647395278,0.225263156998565
"TBP",0.0157603012386112,0.0292952940493871,0.537980646722368,0.595347889879024,27,0.927046647395278,0.225229181325842
"CSNK2A1 2",0.0703915940575627,0.130872816902938,0.53786260373511,0.595428180856541,27,0.927046647395278,0.225170614598828
"RORC",0.0198285296095321,0.0368898931798583,0.537505747518899,0.59567094069362,27,0.927046647395278,0.224993586075805
"PSME2",0.000587271681938725,0.00109320558640635,0.537201501017972,0.595877949345851,27,0.927046647395278,0.224842685484103
"ZNRF3",0.0198447093644451,0.036976017133323,0.536691371947708,0.596225118105809,27,0.927046647395278,0.224589731716735
"LAMTOR2",0.000620379727169769,0.0011567237903597,0.536324861942065,0.596474607133074,27,0.927046647395278,0.224408040202728
"F9 2",9.15358094689397e-06,1.70781786935003e-05,0.535981096765179,0.596708659235368,27,0.927046647395278,0.224237659774721
"KCTD6 2",0.0301177077707118,0.0562056870900513,0.535848049014293,0.596799256538191,27,0.927046647395278,0.224171726556772
"RSPO2 2",0.000925713299398248,0.00173364929730351,0.533968029657489,0.598080143057615,27,0.927046647395278,0.223240616420301
"HMOX1",0.000700130038066868,0.00131386060121189,0.532880000679733,0.598822038714342,27,0.927046647395278,0.222702224501503
"TIMP1",0.000127356848383958,0.000239018099808105,0.532833490376698,0.598853762617421,27,0.927046647395278,0.222679217413876
"ADCYAP1 4",0.0147088891293915,0.027607967700465,0.532776960947538,0.59889232148802,27,0.927046647395278,0.222651255051973
"PHF6",0.0185979268386646,0.0349447439511281,0.532209561033691,0.599279412579436,27,0.927046647395278,0.222370641637277
"IL18RAP",0.00229704925295442,0.00431618737989982,0.532194052475947,0.599289994502978,27,0.927046647395278,0.22236297304341
"COL3A1",1.67926965122693e-05,3.15689225049652e-05,0.531937588608801,0.599465000008494,27,0.927046647395278,0.222236168273067
"RSPO3",0.00105678262461136,0.001986986636511,0.531851903376153,0.599523475267091,27,0.927046647395278,0.222193806761375
"PFKFB1",0.0167733370995786,0.0315394803860583,0.531820337376043,0.599545017943125,27,0.927046647395278,0.222178201538853
"ARL3",0.00691347906368682,0.013001414198487,0.531748235856631,0.599594226068973,27,0.927046647395278,0.2221425579426
"SIGLEC8",0.0112851830106162,0.0212229747353233,0.531743695281005,0.599597325003655,27,0.927046647395278,0.222140313346678
"SMAD5",0.0246513621591497,0.0463661205977476,0.531667559013925,0.599649289014908,27,0.927046647395278,0.222102676912112
"CNRIP1",0.000294010502620157,0.000553121922250577,0.531547369201836,0.599731324557123,27,0.927046647395278,0.222043266941739
"CPN2",0.000113675660462819,0.000214151240506408,0.530819528264268,0.600228227423265,27,0.927046647395278,0.221683584509466
"PMP2",0.0313326201271945,0.05904645390336,0.530643553607399,0.600348396388728,27,0.927046647395278,0.221596645087632
"EPHA3",0.00756264457814488,0.0142543957113939,0.530548241487353,0.600413487618172,27,0.927046647395278,0.221549560378878
"NUDT16",0.000626053406124736,0.00118061743746832,0.530276265838682,0.600599245768709,27,0.927046647395278,0.221415217522808
"EIF4EBP3",0.0244264252425482,0.0461359838127305,0.52944411766956,0.601167770327765,27,0.927046647395278,0.221004310759788
"ATP23",0.0132370473901184,0.0250133592706607,0.529199107040564,0.601335210977071,27,0.927046647395278,0.22088336544549
"TBCB",0.000167068237601744,0.000315718931117718,0.529167627073498,0.601356726055078,27,0.927046647395278,0.220867827169445
"COMMD5",0.0219031836548178,0.0414085435467421,0.528953249227262,0.601503253039434,27,0.927046647395278,0.22076201957392
"WIF1 2",7.0558892751412e-05,0.000133432720992097,0.528797526025053,0.601609700365495,27,0.927046647395278,0.220685169788018
"APOE",1.29545555827087e-05,2.45048268876571e-05,0.528653217674179,0.601708352918363,27,0.927046647395278,0.220613959588328
"PSMA7",0.000509719731550354,0.000964379094822948,0.528547056117941,0.601780932375199,27,0.927046647395278,0.220561577140014
"SMOC2",4.1207948687362e-05,7.79698435806939e-05,0.52851136792027,0.601805332261265,27,0.927046647395278,0.220543968537806
"NDUFA2",0.0102938069918033,0.0194809401915356,0.52840401390257,0.601878732651465,27,0.927046647395278,0.220491002173288
"REG3G",0.00157026708793538,0.00297204776677059,0.528345171801064,0.601918966155217,27,0.927046647395278,0.220461972065172
"CFTR",0.00380560494676925,0.00720905339038667,0.52789246253108,0.602228550803833,27,0.927046647395278,0.220238659048046
"BCL6 2",0.0299506576869845,0.0567758190694197,0.527524889607739,0.60247997105684,27,0.927046647395278,0.220057386270236
"BACH2",0.0113883531765468,0.0215893287181554,0.527499179118517,0.602497558934396,27,0.927046647395278,0.220044708327317
"PFKM",0.000741769673312577,0.00140785589444776,0.526878976916556,0.602921897466156,27,0.927046647395278,0.21973894274599
"HSP90B1",0.000776745561386679,0.00147471890938823,0.526707534867715,0.603039222232608,27,0.927046647395278,0.219654440023656
"PTGR1",0.00395383893915256,0.00750710076273977,0.526679881370019,0.603058147666462,27,0.927046647395278,0.219640810590915
"ICOSLG",0.000645124370776934,0.00122565965062636,0.526348705733482,0.603284818873897,27,0.927046647395278,0.219477603180611
"AP1B1",0.0194700379351775,0.0370185851783711,0.525953054158139,0.603555673540954,27,0.927046647395278,0.219282663269306
"MELT 3",0.0106557975873296,0.0202600828810191,0.525950345312385,0.60355752815912,27,0.927046647395278,0.219281328762427
"UCMA",0.000442267348666755,0.000841227134090144,0.525740707526158,0.603701065448589,27,0.927046647395278,0.219178057676369
"PARK7 3",0.0192971980745823,0.0367439863041396,0.525179764515868,0.604085218589824,27,0.927046647395278,0.2189017909274
"HSD17B14",0.0215380920292685,0.0410111777305533,0.52517614028974,0.604087700963659,27,0.927046647395278,0.218900006280118
"LILRB4",8.95003106048939e-05,0.000170501345423873,0.524924365742644,0.604260163066575,27,0.927046647395278,0.21877603644929
"NOG",0.000619060768038143,0.00117970910434571,0.524757133565981,0.604374727768272,27,0.927046647395278,0.218693704194456
"GPNMB 3",1.48695180174278e-05,2.83713727582897e-05,0.524102874545721,0.60482303626527,27,0.927046647395278,0.218371675952016
"DOC2B",0.00144828836735449,0.00276418444740361,0.523947802656534,0.604929317136931,27,0.927046647395278,0.21829536744791
"VEGFD",0.000140590512777551,0.000268626931658704,0.523367154251584,0.605327352221533,27,0.927046647395278,0.218009701685505
"IDH3G",0.0121129401128802,0.0231489548269469,0.52326077801059,0.605400286736751,27,0.927046647395278,0.217957377683775
"PHPT1",0.000625097266621624,0.00119503562050284,0.523078355069115,0.605525370710948,27,0.927046647395278,0.217867655776196
"PRKCB",0.00249304881215402,0.00476670684304236,0.523012825047748,0.60557030640995,27,0.927046647395278,0.217835428221437
"CLNK",0.0109444451181668,0.0209558002426827,0.522263287081502,0.606084397431617,27,0.927046647395278,0.217466895987632
"CHMP3",0.00272902331334166,0.00522865534453112,0.521935972734571,0.606308959858779,27,0.927046647395278,0.217306013839132
"PPM1B",0.0011783857269118,0.00225864705829275,0.521721940834135,0.606455823294746,27,0.927046647395278,0.217200829419149
"RNASE4",3.55781853513308e-05,6.82019090950788e-05,0.521659669405031,0.606498555589609,27,0.927046647395278,0.21717022909289
"PRND",0.00240561804789065,0.00461181872339473,0.521620252697159,0.606525605110881,27,0.927046647395278,0.21715086021598
"S100A8|S100A9",0.0219186188061363,0.0420386810477421,0.521391686414803,0.606682468872038,27,0.927046647395278,0.217038554556758
"S100A7",0.00477414973075039,0.00916751059481704,0.520768389779611,0.607110331589213,27,0.927046647395278,0.216732376394049
"EIF4G3",0.0142122057124878,0.0273349159400838,0.519928641582068,0.607687003687212,27,0.927046647395278,0.216320051602796
"None 15",0.00640020431211157,0.0123209892431506,0.519455393216056,0.608012107103519,27,0.927046647395278,0.216087772707694
"IMMP2L",0.0100248803586202,0.0193002798267517,0.519416321867258,0.608038951292508,27,0.927046647395278,0.216068598704973
"FGFRL1",0.00393384513366969,0.00757973670307636,0.518994958238203,0.608328487146119,27,0.927046647395278,0.215861845676345
"CHGA 2",1.82768714409595e-05,3.52212730252174e-05,0.518915696995783,0.608382958007489,27,0.927046647395278,0.215822959883617
"SCG5",0.000188382394001506,0.000363340771663704,0.518473038791986,0.608687209265821,27,0.927046647395278,0.215605824259211
"HABP4",0.0297485586794815,0.0573870553391419,0.518384477190467,0.608748088737928,27,0.927046647395278,0.215562389312216
"ICAM5",7.34661829596937e-05,0.000141745734485213,0.518295546786687,0.608809224627838,27,0.927046647395278,0.215518775792975
"LRP2BP",0.00314179387181304,0.00606579309936506,0.51795269313454,0.60904494914183,27,0.927046647395278,0.215350654093088
"CSF1R 2",8.42915583149833e-06,1.62803613233291e-05,0.517749923610092,0.609184380931317,27,0.927046647395278,0.215251240205168
"NDRG3",0.000147856232275953,0.00028558274913731,0.517735166856537,0.609194528806345,27,0.927046647395278,0.215244005729763
"CTLA4",0.00317984490950779,0.00614917967660227,0.517116928881937,0.609619748297318,27,0.927046647395278,0.214940972709083
"HMBS",0.00106220341301391,0.00205416500735541,0.517097413893454,0.609633172840023,27,0.927046647395278,0.21493140913992
"UGT1A6",0.0128555219228349,0.0248637808213787,0.517038097109564,0.609673978265022,27,0.927046647395278,0.214902340876195
"CCL8",0.0123987042603258,0.0239830748149884,0.516977258169466,0.609715832155206,27,0.927046647395278,0.214872527746045
"CXCL3 2",0.00170980668198022,0.00330954236777529,0.516629337828835,0.609955208494444,27,0.92721804015528,0.214702055838294
"APLP1",5.59482562171696e-06,1.08755116047867e-05,0.514442522341152,0.611460795420715,27,0.927832557811686,0.213631383072944
"CHST10",0.00639145404231724,0.0124315436854758,0.514131969771749,0.611674747365694,27,0.927832557811686,0.21347944872586
"PON1",0.0138405759861287,0.0269401662536272,0.513752434035746,0.611936272280581,27,0.927832557811686,0.213293803406683
"POLE3",0.0153343130765461,0.0298591728910255,0.513554515810282,0.612072671689546,27,0.927832557811686,0.213197010795509
"OGN",3.26002924636609e-05,6.35573847998921e-05,0.512926901670067,0.61250529920702,27,0.927832557811686,0.212890149565207
"IL17RC",0.0170703038217813,0.0332810039415947,0.512914329499743,0.612513966931277,27,0.927832557811686,0.212884003792777
"DPH5",0.0393213988884356,0.0767209479024369,0.512524935672577,0.612782458071452,27,0.927871565841765,0.212693675607524
"LCP1 2",0.000301344361929245,0.000588282727557294,0.512244109529625,0.612976124883941,27,0.927871565841765,0.212556440706849
"OTUD7B",0.0189413200746997,0.036999339662358,0.511936706102083,0.613188153127006,27,0.927871565841765,0.212406244361156
"CCL22 2",0.00403804148850821,0.00789715984254523,0.511328321702903,0.613607881025779,27,0.927871565841765,0.212109071053815
"LMAN1",0.022405356409132,0.0438375155030606,0.511100050995538,0.613765400983727,27,0.927871565841765,0.211997597144607
"PUS7",0.00210768703372622,0.00412671741634848,0.510741788467601,0.61401266093706,27,0.927871565841765,0.211822673617122
"GLYATL2",0.0177912304511664,0.0348561351406916,0.51041890844624,0.614235541053099,27,0.927871565841765,0.211665057908135
"PALMD",0.000128528719336812,0.00025194701490659,0.510141862107255,0.614426812881478,27,0.927871565841765,0.211529840449875
"NUDT2",0.00174231151055128,0.0034157867877969,0.510076189993998,0.614472156760209,27,0.927871565841765,0.211497791279331
"AGR2",0.00957008353588673,0.0187742127569755,0.509746196006595,0.614700027626544,27,0.927871565841765,0.211336767360588
"RAB32",0.0103365980250711,0.0202866445240726,0.509527241570455,0.614851244088606,27,0.927871565841765,0.211229943876463
"CRHBP",0.0010635855443945,0.00208772298465968,0.509447638508358,0.614906224641452,27,0.927871565841765,0.211191110608382
"PCSK2 2",0.00299374878055574,0.00587705245956236,0.509396300467713,0.61494168421662,27,0.927871565841765,0.211166067027433
"CPZ",0.00123271073727653,0.00242553176202342,0.5082228798555,0.615752434865646,27,0.927901682458659,0.210593862157761
"KPNA5",0.011859002345001,0.0233382619909342,0.50813562507815,0.615812741641777,27,0.927901682458659,0.210551329451225
"FABP1",0.0134206189930727,0.0264236992523525,0.507900837990269,0.6159750301177,27,0.927901682458659,0.210436892546438
"RET",8.33463793046182e-05,0.000164266065623281,0.507386470774556,0.616330638336191,27,0.927901682458659,0.210186242573383
"FAM3B",0.000115416776235025,0.000227497355362392,0.507332386572899,0.616368035048422,27,0.927901682458659,0.210159891955638
"HSPA2",0.000173458498812139,0.000342778403779824,0.506036835749888,0.617264163765357,27,0.927901682458659,0.209528935945137
"TTPAL",0.021816796729874,0.0431719477410446,0.505346593596756,0.617741849349879,27,0.927901682458659,0.209192976084885
"EBAG9",0.00943164788986987,0.0186643314254426,0.505330069150666,0.617753287280126,27,0.927901682458659,0.209184934887727
"MICOS10",0.00227053478401027,0.00449724960708801,0.504871862222574,0.618070489193986,27,0.927901682458659,0.208961992027287
"DTD2",0.00147289630585128,0.00291897524045593,0.504593627735334,0.618263138849036,27,0.927901682458659,0.208826645578871
"IL17B 2",0.00595000940952001,0.0117985840882083,0.504298597614485,0.618467448226025,27,0.927901682458659,0.208683153638489
"PRKAR1A",0.000487395359749158,0.000966645756501132,0.504213003027431,0.618526728630826,27,0.927901682458659,0.208641528296687
"TCEAL8",0.021788767889292,0.0432401486411224,0.503901317965646,0.618742615199519,27,0.927901682458659,0.208489971407446
"NRG3 2",3.23170775583845e-05,6.42001147119471e-05,0.50338037094458,0.619103523592198,27,0.927901682458659,0.208236724217925
"CLEC2L",0.00297389072761957,0.00590807232230874,0.503360582840232,0.619117234571863,27,0.927901682458659,0.208227106219243
"LTA|LTB",0.0124619445127461,0.0247679033482914,0.503148947955086,0.619263883060626,27,0.927901682458659,0.208124248336738
"LGMN 2",0.000176729641993758,0.000351401600336825,0.502927823391696,0.619417124422749,27,0.927901682458659,0.208016792296148
"TXN",0.0177576634908846,0.0353114019072915,0.502887524474575,0.619445053834537,27,0.927901682458659,0.207997210473993
"STOM",0.00910922761141404,0.0181185094812441,0.502758111578864,0.619534748176461,27,0.927901682458659,0.207934330098122
"SVIP",0.00128980862495004,0.00256636832485854,0.502581259461708,0.619657331722494,27,0.927901682458659,0.207848407409216
"INPP4A",0.0191285521239483,0.0381204358250246,0.501792587360483,0.620204129631691,27,0.928051652224557,0.207465346337511
"LRRTM2",1.76807870424589e-05,3.5247848939503e-05,0.501613221073574,0.620328518017134,27,0.928051652224557,0.207378252797983
"IRF4 2",0.0383659466103094,0.076487353889407,0.501598560538291,0.620338685433368,27,0.928051652224557,0.207371134607459
"MMP10 2",0.0056521387286295,0.0112699563568741,0.501522681157676,0.620391310748119,27,0.928051652224557,0.207334293580178
"FHOD1",0.00356886257449513,0.0071377914357011,0.499995356637174,0.621451008140115,27,0.929446952113132,0.206593103117368
"C2orf73",0.015223259051374,0.0304864961404967,0.499344332035331,0.621902959405084,27,0.929725628053536,0.206277376535505
"IMPACT",0.011131403526708,0.0222994588098618,0.499178191794733,0.622018320749381,27,0.929725628053536,0.206196823535574
"PPP1R3B",0.00465587599517071,0.0093442341293675,0.498261915392082,0.622654724510241,27,0.929930839205208,0.205752712261948
"CHL1",8.91869601902391e-06,1.79066492199627e-05,0.498066160199373,0.62279072594224,27,0.929930839205208,0.205657863191423
"HSD17B7 2",0.0110986583726388,0.0223031913583916,0.497626469427344,0.623096252032822,27,0.930007678110559,0.205444861048816
"FGFR2",0.014294782626054,0.0287564947998565,0.497097533115381,0.623463883024742,27,0.930366711704879,0.205188699935836
"FBLN1 2",1.68496910861728e-05,3.39612483029009e-05,0.496144633315306,0.624126436064008,27,0.930604190877173,0.204727421659515
"BEX4",0.00528570650138582,0.0106724737786377,0.495265353751989,0.624738087063298,27,0.930604190877173,0.204302016549252
"TCTN2",0.0208944702641492,0.0422045908163788,0.495075769246421,0.624870003219764,27,0.930604190877173,0.204210323066335
"TTL",0.00066054518242455,0.00133432938912675,0.49503907191675,0.624895539325523,27,0.930604190877173,0.204192575433768
"VPS26A",6.99038521823962e-05,0.000141236544429226,0.494941677204691,0.624963314466218,27,0.930604190877173,0.204145475123916
"STX17",0.00224662552823627,0.0045412940689415,0.494710427056736,0.625124250555437,27,0.930604190877173,0.204033653107876
"C3 5",5.37845944968221e-06,1.08739037961984e-05,0.494620841832587,0.62518660153905,27,0.930604190877173,0.20399033797852
"CHD1L",0.0132259482933866,0.0267851758952354,0.49377866119368,0.625772895202917,27,0.930604190877173,0.203583251862145
"WAS",0.00404864962390302,0.00820077184835194,0.493691288914061,0.625833734798342,27,0.930604190877173,0.203541030448545
"SRI",0.0124581583662425,0.0252627732518291,0.493142943652891,0.626215623595144,27,0.930604190877173,0.203276101272737
"TGFB1",0.00197489729981951,0.00400602602937359,0.492981644487298,0.626327978809653,27,0.930604190877173,0.203198187418542
"PPP3R1",0.000610680028950685,0.00123929484701365,0.492764115353383,0.626479516377016,27,0.930604190877173,0.203093124302492
"CETN1",0.0339540998006665,0.0690857739115781,0.491477447211113,0.627376191454549,27,0.930604190877173,0.20247196653739
"BSG",0.000935594119315273,0.00190460292821751,0.491227911841384,0.627550159565154,27,0.930604190877173,0.202351555660871
"PDCD5",0.000131981045763997,0.000268974281740318,0.490682770523833,0.627930291129649,27,0.930604190877173,0.202088566227924
"B3GALT2",0.00225730807186745,0.00460068457541405,0.490646127737261,0.627955846207056,27,0.930604190877173,0.202070891967855
"PIK3CA|PIK3R1",0.0115761710465618,0.0236086733197851,0.490335517365154,0.628172488261384,27,0.930604190877173,0.201921088087003
"GFER",0.00408494312340403,0.00833517896298494,0.490084633040819,0.628347497882544,27,0.930604190877173,0.201800109966354
"NRG3",1.74615000223012e-05,3.56451855274845e-05,0.489869803282056,0.628497374503587,27,0.930604190877173,0.201696532203936
"POU2F1",0.022317284679276,0.0455587656895536,0.489857096466361,0.628506239960416,27,0.930604190877173,0.201690406177032
"TRDMT1",0.0121597831978315,0.0248268191889175,0.489784176752676,0.628557116635977,27,0.930604190877173,0.201655252086588
"ENPP5",1.17844426108864e-05,2.40616046035318e-05,0.489761294188862,0.628573082372174,27,0.930604190877173,0.201644220880535
"PCDH10 2",1.66592042696887e-05,3.40269786086144e-05,0.489588113634961,0.628693920745012,27,0.930604190877173,0.201560739108474
"SPINT1",0.00525276222953258,0.0107293469730212,0.489569611528138,0.628706831389502,27,0.930604190877173,0.201551820676302
"AGAP2",0.00998416408128236,0.0204232526364446,0.488862585162658,0.629200279814222,27,0.930925592359359,0.201211092911838
"MRPL32",0.0110634160775056,0.0227396933510496,0.486524418192954,0.630833385715586,27,0.930925592359359,0.200085330485218
"MYBPC1",0.0122931584339838,0.0252716539453927,0.48644059706369,0.630891966654081,27,0.930925592359359,0.200045002567096
"DUSP4",0.0255470192581101,0.0525429404077958,0.486212211570856,0.631051593268989,27,0.930925592359359,0.199935132426163
"IMPA2",0.0217007601177521,0.0447492909764559,0.484940870441268,0.631940511701147,27,0.930925592359359,0.199323802502287
"PRDX5",0.0234545582148827,0.0483673026678898,0.484925909057438,0.631950976026826,27,0.930925592359359,0.199316611063871
"CFD 2",5.72011076754911e-05,0.00011799776907501,0.484764314816232,0.632064003629315,27,0.930925592359359,0.199238942262497
"MEIG1",0.00697151869566438,0.0143881650894997,0.484531464039992,0.632226887883693,27,0.930925592359359,0.199127038057964
"PIP",0.00353866283678787,0.00730991106518963,0.484091092932616,0.63253498895086,27,0.930925592359359,0.198915446297591
"TAGLN3",2.41859775895311e-05,4.99739553888769e-05,0.483971648858405,0.632618568425906,27,0.930925592359359,0.19885806495498
"F11R",0.0136787129325413,0.0282788437300392,0.483708353252472,0.632802823765343,27,0.930925592359359,0.198731591547405
"BST2",0.0322539793666296,0.0667553893742363,0.483166672668346,0.633181970083025,27,0.930925592359359,0.198471460210399
"TMEM38B",0.00349513450276702,0.00723422927966789,0.483138475108916,0.63320170960908,27,0.930925592359359,0.198457921237371
"CSRP2",0.0067595607136396,0.0140033761154246,0.48270935936613,0.633502143602596,27,0.930925592359359,0.198251911241149
"CRH 2",0.0170925246344196,0.0354140753534942,0.482647773909283,0.633545266288302,27,0.930925592359359,0.198222349688349
"SOD2",3.62680984472187e-05,7.51470473215599e-05,0.482628389802526,0.633558839485881,27,0.930925592359359,0.198213045378176
"SMAP1",0.00674704811279248,0.0139861540854214,0.482409107720709,0.633712394956466,27,0.930925592359359,0.198107798305482
"ACADS",0.00408222320685799,0.00847216954470926,0.481839177711838,0.634111575017526,27,0.930925592359359,0.197834319166992
"KLK8",0.00125406548975229,0.00260462320214951,0.481476740557848,0.634365485460137,27,0.930925592359359,0.197660454129882
"APOBEC3G",0.00849581607082246,0.0176583251101949,0.481122417772084,0.63461375540796,27,0.930925592359359,0.197490518694746
"AMOT",0.0206935112023904,0.0430221498731122,0.480996678767172,0.634701869785895,27,0.930925592359359,0.197430222283963
"RABL6",0.00176650966602727,0.00367322072707229,0.480915740512891,0.634758591956094,27,0.930925592359359,0.197391411897539
"DKK3 2",8.80011796729542e-06,1.83263335987587e-05,0.480189772813667,0.635267457564076,27,0.930925592359359,0.19704339141798
"CPM",4.02293972911831e-05,8.38437891754802e-05,0.479813683121898,0.635531148788231,27,0.930925592359359,0.196863158854538
"EPHB2",1.24708335060093e-05,2.60212378767675e-05,0.47925596641748,0.635922276105388,27,0.930925592359359,0.196595961586286
"LUM",1.53376248162584e-05,3.20056365357655e-05,0.47921636550234,0.635950052367411,27,0.930925592359359,0.196576992579639
"DNMT3L",0.0168149425466742,0.0351096758408266,0.47892616903974,0.636153614060073,27,0.930925592359359,0.196438001201911
"MED11",0.00441459734064779,0.00921948815253255,0.4788332353825,0.636218809622232,27,0.930925592359359,0.196393495250056
"PGR",0.000967899450282129,0.00202140406889121,0.478825320072224,0.636224362572151,27,0.930925592359359,0.196389704722414
"NDUFV2",0.00151648926856586,0.00316869737236927,0.478584443497034,0.636393358809485,27,0.930925592359359,0.196274361155317
"REN",0.00158532285560175,0.00331336042923865,0.47846374985713,0.636478043631557,27,0.930925592359359,0.196216573462215
"C1QTNF4 2",1.04149605013407e-05,2.17718532727744e-05,0.478368119188297,0.636545146571844,27,0.930925592359359,0.196170788849747
"NMRK2",0.0050961225611173,0.0106633014818157,0.477912264771638,0.636865057847548,27,0.930925592359359,0.195952578403219
"VSTM1 2",0.00827719030464307,0.0173234499045242,0.477802651911812,0.636941993099507,27,0.930925592359359,0.195900117466681
"PAFAH2",0.0311668755141211,0.0652329931302825,0.477777793391682,0.636959441415664,27,0.930925592359359,0.195888220616234
"CASP4",0.0213222475057809,0.0446290312002283,0.477766308888009,0.636967502516764,27,0.930925592359359,0.195882724395681
"MSTN 2",0.0025559701301822,0.00535343367129633,0.477444998316991,0.637193052462028,27,0.930925592359359,0.195728968109219
"UBL5",0.00258986981485365,0.00542592157565749,0.477314273481703,0.637284827404447,27,0.930925592359359,0.19566642116075
"RMDN1",0.000380225708186529,0.000796594933255379,0.477313741668795,0.637285200774012,27,0.930925592359359,0.19566616671833
"SPOCK2",6.37527890348784e-06,1.33588511220618e-05,0.477232573762217,0.637342187421884,27,0.930925592359359,0.195627333429544
"ILF2",0.0228131149606795,0.0478344184771049,0.476918413288511,0.637562775747769,27,0.930925592359359,0.195477047256963
"GM2A",6.68814985076487e-06,1.40279065593676e-05,0.476774622247441,0.637663750243636,27,0.930925592359359,0.195408270979861
"None 2",0.00688313338310455,0.014446313393823,0.476462969856909,0.637882626634632,27,0.930925592359359,0.195259226128988
